SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
41000,Oregon,15,"        Sporting equipment, supplies, guns, and ammunition",1872.2
41000,Oregon,16,        Sports and recreational vehicles,2263.7
41000,Oregon,17,        Recreational books,505.8
41000,Oregon,18,        Musical instruments,93.3
41000,Oregon,19,      Other durable goods,3212.3
41000,Oregon,20,        Jewelry and watches,1383
41000,Oregon,21,        Therapeutic appliances and equipment,923.5
41000,Oregon,22,        Educational books,193.2
41000,Oregon,23,        Luggage and similar personal items,338.9
41000,Oregon,24,        Telephone and related communication equipment,373.7
41000,Oregon,25,    Nondurable goods,42301
41000,Oregon,26,      Food and beverages purchased for off-premises consumption,17427
41000,Oregon,27,        Food and nonalcoholic beverages purchased for off-premises consumption,14574.1
41000,Oregon,28,        Alcoholic beverages purchased for off-premises consumption,2843.5
41000,Oregon,29,        Food produced and consumed on farms,9.5
41000,Oregon,30,      Clothing and footwear,6318.1
41000,Oregon,31,        Garments,4790.6
41000,Oregon,32,          Women's and girls' clothing,2906.2
41000,Oregon,33,          Men's and boys' clothing,1634.3
41000,Oregon,34,          Children's and infants' clothing,250.1
41000,Oregon,35,        Other clothing materials and footwear,1527.5
41000,Oregon,36,      Gasoline and other energy goods,4371.8
41000,Oregon,37,"        Motor vehicle fuels, lubricants, and fluids",4162.1
41000,Oregon,38,        Fuel oil and other fuels,209.8
41000,Oregon,39,      Other nondurable goods,14184
41000,Oregon,40,        Pharmaceutical and other medical products,4559
41000,Oregon,41,        Recreational items,3357
41000,Oregon,42,        Household supplies,2101
41000,Oregon,43,        Personal care products,1763
41000,Oregon,44,        Tobacco,1602.6
41000,Oregon,45,"        Magazines, newspapers, and stationery",801.5
41000,Oregon,47,  Services,130801.9
41000,Oregon,48,    Household consumption expenditures (for services),122693.7
41000,Oregon,49,      Housing and utilities,37894.4
41000,Oregon,50,        Housing,33285.2
41000,Oregon,51,          Rental of tenant-occupied nonfarm housing,8436.3
41000,Oregon,52,          Imputed rental of owner-occupied nonfarm housing,24114.4
41000,Oregon,53,          Rental value of farm dwellings,718.4
41000,Oregon,54,          Group housing,16.1
41000,Oregon,55,        Household utilities,4609.2
41000,Oregon,56,          Water supply and sanitation,1939.1
41000,Oregon,57,          Electricity and gas,2670.1
41000,Oregon,58,            Electricity,2168.6
41000,Oregon,59,            Natural gas,501.5
41000,Oregon,60,      Health care,33783.4
41000,Oregon,61,        Outpatient services,15763.4
41000,Oregon,62,          Physician services,7760.2
41000,Oregon,63,          Dental services,2093.6
41000,Oregon,64,          Paramedical services,5909.6
41000,Oregon,65,        Hospital and nursing home services,18019.9
41000,Oregon,66,          Hospitals,15217.6
41000,Oregon,67,          Nursing homes,2802.3
41000,Oregon,68,      Transportation services,5608.2
41000,Oregon,69,        Motor vehicle services,3991.3
41000,Oregon,70,          Motor vehicle maintenance and repair,2600.7
41000,Oregon,71,          Other motor vehicle services,1390.7
41000,Oregon,72,        Public transportation,1616.9
41000,Oregon,73,          Ground transportation,364.1
41000,Oregon,74,          Air transportation,1223.3
41000,Oregon,75,          Water transportation,29.5
41000,Oregon,76,      Recreation services,6114.9
41000,Oregon,77,"        Membership clubs, sports centers, parks, theaters, and museums",1520.8
41000,Oregon,78,"        Audio-video, photographic, and information processing equipment services",1274
41000,Oregon,79,        Gambling,1778.3
41000,Oregon,80,        Other recreational services,1541.8
41000,Oregon,81,      Food services and accommodations,13029.1
41000,Oregon,82,        Food services,11500.6
41000,Oregon,83,          Purchased meals and beverages,11249.5
41000,Oregon,84,          Food furnished to employees (including military),251.1
41000,Oregon,85,        Accommodations,1528.5
41000,Oregon,86,      Financial services and insurance,13226.7
41000,Oregon,87,        Financial services,8132.3
41000,Oregon,88,          Financial services furnished without payment,4464.4
41000,Oregon,89,"          Financial service charges, fees, and commissions",3668
41000,Oregon,90,        Insurance,5094.4
41000,Oregon,91,          Life insurance,922.8
41000,Oregon,92,          Net household insurance,132.5
41000,Oregon,93,          Net health insurance,3150.9
41000,Oregon,94,          Net motor vehicle and other transportation insurance,888.2
41000,Oregon,95,      Other services,13037
41000,Oregon,96,        Communication,1748.2
41000,Oregon,97,          Telecommunication services,989.9
41000,Oregon,98,          Postal and delivery services,189.6
41000,Oregon,99,          Internet access,568.7
41000,Oregon,100,        Education services,3075.6
41000,Oregon,101,          Higher education,1840.1
41000,Oregon,102,"          Nursery, elementary, and secondary schools",640.1
41000,Oregon,103,          Commercial and vocational schools,595.4
41000,Oregon,104,        Professional and other services,2745.1
41000,Oregon,105,        Personal care and clothing services,1053
41000,Oregon,106,        Social services and religious activities,3377.6
41000,Oregon,107,        Household maintenance,1144.7
41000,Oregon,108,        Net foreign travel,-107.2
41000,Oregon,109,          Foreign travel by U.S. residents,1020.7
41000,Oregon,110,          Less: Expenditures in the United States by nonresidents,1127.9
41000,Oregon,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),8108.3
41000,Oregon,112,      Gross output of nonprofit institutions,24684.9
41000,Oregon,113,      Less: Receipts from sales of goods and services by nonprofit institutions,16576.7
42000,Pennsylvania,1,Personal consumption expenditures,635754.1
42000,Pennsylvania,2,  Goods,213302.8
42000,Pennsylvania,3,    Durable goods,78070.2
42000,Pennsylvania,4,      Motor vehicles and parts,25109.6
42000,Pennsylvania,5,        New motor vehicles,12970.2
42000,Pennsylvania,6,        Net purchases of used motor vehicles,8270.1
42000,Pennsylvania,7,        Motor vehicle parts and accessories,3869.2
42000,Pennsylvania,8,      Furnishings and durable household equipment,18877.3
42000,Pennsylvania,9,        Furniture and furnishings,12410.2
42000,Pennsylvania,10,        Household appliances,2771.3
42000,Pennsylvania,11,"        Glassware, tableware, and household utensils",2083.4
42000,Pennsylvania,12,        Tools and equipment for house and garden,1612.4
42000,Pennsylvania,13,      Recreational goods and vehicles,23654
42000,Pennsylvania,14,"        Video, audio, photographic, and information processing equipment and media",14169.3
42000,Pennsylvania,15,"        Sporting equipment, supplies, guns, and ammunition",5114.1
42000,Pennsylvania,16,        Sports and recreational vehicles,2371.3
42000,Pennsylvania,17,        Recreational books,1604.5
42000,Pennsylvania,18,        Musical instruments,394.8
42000,Pennsylvania,19,      Other durable goods,10429.2
42000,Pennsylvania,20,        Jewelry and watches,3699.7
42000,Pennsylvania,21,        Therapeutic appliances and equipment,3670.8
42000,Pennsylvania,22,        Educational books,1110
42000,Pennsylvania,23,        Luggage and similar personal items,1303.3
42000,Pennsylvania,24,        Telephone and related communication equipment,645.5
42000,Pennsylvania,25,    Nondurable goods,135232.7
42000,Pennsylvania,26,      Food and beverages purchased for off-premises consumption,45258.3
42000,Pennsylvania,27,        Food and nonalcoholic beverages purchased for off-premises consumption,39267
42000,Pennsylvania,28,        Alcoholic beverages purchased for off-premises consumption,5955.7
42000,Pennsylvania,29,        Food produced and consumed on farms,35.6
42000,Pennsylvania,30,      Clothing and footwear,16732.3
42000,Pennsylvania,31,        Garments,13120.6
42000,Pennsylvania,32,          Women's and girls' clothing,7804.5
42000,Pennsylvania,33,          Men's and boys' clothing,4572.6
42000,Pennsylvania,34,          Children's and infants' clothing,743.5
42000,Pennsylvania,35,        Other clothing materials and footwear,3611.7
42000,Pennsylvania,36,      Gasoline and other energy goods,16071.2
42000,Pennsylvania,37,"        Motor vehicle fuels, lubricants, and fluids",13659.2
42000,Pennsylvania,38,        Fuel oil and other fuels,2412
42000,Pennsylvania,39,      Other nondurable goods,57170.8
42000,Pennsylvania,40,        Pharmaceutical and other medical products,26726.3
42000,Pennsylvania,41,        Recreational items,8537.7
42000,Pennsylvania,42,        Household supplies,6374
42000,Pennsylvania,43,        Personal care products,5491.3
42000,Pennsylvania,44,        Tobacco,5155.7
42000,Pennsylvania,45,"        Magazines, newspapers, and stationery",4885.8
42000,Pennsylvania,47,  Services,422451.3
42000,Pennsylvania,48,    Household consumption expenditures (for services),397697.3
42000,Pennsylvania,49,      Housing and utilities,102231.1
42000,Pennsylvania,50,        Housing,86349
42000,Pennsylvania,51,          Rental of tenant-occupied nonfarm housing,16714.7
42000,Pennsylvania,52,          Imputed rental of owner-occupied nonfarm housing,68753.2
42000,Pennsylvania,53,          Rental value of farm dwellings,867
42000,Pennsylvania,54,          Group housing,14
42000,Pennsylvania,55,        Household utilities,15882.1
42000,Pennsylvania,56,          Water supply and sanitation,5028.5
42000,Pennsylvania,57,          Electricity and gas,10853.6
42000,Pennsylvania,58,            Electricity,7607.3
42000,Pennsylvania,59,            Natural gas,3246.2
42000,Pennsylvania,60,      Health care,112023.4
42000,Pennsylvania,61,        Outpatient services,47640.9
42000,Pennsylvania,62,          Physician services,25289.8
42000,Pennsylvania,63,          Dental services,4629.7
42000,Pennsylvania,64,          Paramedical services,17721.4
42000,Pennsylvania,65,        Hospital and nursing home services,64382.5
42000,Pennsylvania,66,          Hospitals,53305.4
42000,Pennsylvania,67,          Nursing homes,11077.1
42000,Pennsylvania,68,      Transportation services,15248.2
42000,Pennsylvania,69,        Motor vehicle services,11545.4
42000,Pennsylvania,70,          Motor vehicle maintenance and repair,7790.3
42000,Pennsylvania,71,          Other motor vehicle services,3755.1
